Zeitstempel Wetter,Zeitstempel Read,Zeit,Anwesenheit,TAmb,FAmb,AM,WF,PNH,PH,BAmb,PNV,T01,B01,B02,B03,F01,QHeizung,QKuehlung,QBeleuchtung,HT_SP,CL_SP,LX_USP,LX_LSP,L01,L02,HT_TC,CL_TC,Shadestep,SSD,SST,SSI3,Stoerung,L01_NN,L02_NN,SS_NN,HT_TC_NN,CL_TC_NN,reward
1514957400,1514957400,2018-01-03 06:30:00,1,10.1076,87.7487,3.260309,216.0878,-1.582059,-0.0303202,0.44412159999999995,-1.171522,20.0,620.0,110.0,35.0,40.46803514553275,0.16404428642649108,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.86558545,0.6845722,0.096411467552104
1514958000,1514958000,2018-01-03 06:40:00,1,10.1682,89.28997,3.5158110000000002,138.5963,-1.264947,-0.06061576,0.4441544,-1.1338409999999999,20.0,620.0,110.0,35.0,40.97348989493848,0.16394722140189186,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.41812557,0.6207305000000001,0.09643303755757048
1514958600,1514958600,2018-01-03 06:50:00,1,10.1724,89.03398,2.52069,104.2438,-1.017558,0.02019704,0.4441708,-1.161594,20.0,620.0,110.0,35.0,41.506796097578274,0.16331207566174846,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.46589476,-0.8050789,0.09657418105538013
1514959200,1514959200,2018-01-03 07:00:00,1,10.3838,88.53358,4.027194000000001,154.9782,-0.8467728000000001,0.01820197,0.4440888,-1.032729,20.0,620.0,110.0,35.0,41.96942172977434,0.1590423984489389,0.0,0.0235,20,26,inf,500,1.0,0.0,20,27,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.686081,1.4986107,0.09752299821378224
1514959800,1514959800,2018-01-03 07:10:00,1,11.4356,83.72469,5.322519000000001,244.0651,0.1028025,-0.03637931,0.4442856,-0.5589854999999999,19.5,620.0,110.0,35.0,43.80046138512992,0.19842593944406806,0.0,0.0235,20,26,inf,500,1.0,0.0,20,27,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.44470823,1.4361466999999999,-0.011228899785135341
1514960400,1514960400,2018-01-03 07:20:00,1,11.5476,83.43685,3.382389,185.1403,-1.608195,0.07073892,0.4441544,-1.008961,20.0,620.0,110.0,35.0,42.92571336550353,0.15015813187684368,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.37083924,-0.46946537,0.09949727967424783
1514961000,1514961000,2018-01-03 07:30:00,1,10.8006,87.6761,3.7249160000000003,182.7343,-1.862569,0.05051724,0.4441052,-1.1496620000000002,20.0,620.0,110.0,35.0,43.35747303614181,0.15540962695584365,0.0,0.0235,20,26,inf,500,1.0,0.0,20,29,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.20070076,3.644101,0.09833028076780342
1514961600,1514961600,2018-01-03 07:40:00,1,11.2572,86.87832,3.071263,228.4104,-1.20569,-0.02625616,0.44422,-0.6918116,20.0,620.0,110.0,35.0,43.8117734652557,0.15216777457791136,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.6968711,0.7412979999999999,0.09905069240734392
1514962200,1514962200,2018-01-03 07:50:00,1,11.972999999999999,82.98873,4.584023999999999,152.3835,-1.529788,0.1091379,0.4443348,-0.8820773000000001,20.0,620.0,110.0,35.0,44.291203181157606,0.1471706739653828,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.5168524,0.38772386,0.10016115921012804
1514962800,1514962800,2018-01-03 08:00:00,1,12.637,77.66319,5.403335,180.959,-0.4146709,-0.03839901,0.4443184,-0.6402656999999999,20.0,620.0,110.0,35.0,44.681554005393735,0.14070941824460398,0.0,0.0235,20,26,inf,500,1.0,0.0,20,28,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.43043950000000003,2.8035502,0.10159699381474556
1514963400,1514963400,2018-01-03 08:10:00,1,12.5012,79.30066,6.534232,209.9154,-2.4340759999999997,0.19,0.4442528,-1.7483330000000001,20.0,620.0,110.0,35.0,45.00643390512386,0.14131118906380274,0.0,0.0235,20,26,inf,500,1.0,0.0,20,28,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.2960771,2.6365564,0.10146326696603472
1514964000,1514964000,2018-01-03 08:20:00,1,11.9116,84.1833,5.5490580000000005,198.7243,-0.3780892,0.1475369,0.4441708,-0.25770529999999997,20.0,620.0,110.0,35.0,45.36157418898346,0.14589983543339125,0.0,0.0235,20,26,inf,500,1.0,0.0,20,25,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.62352216,-1.0356049999999999,0.10044356777279284
1514964600,1514964600,2018-01-03 08:30:00,1,11.3536,87.41001,3.4920459999999998,150.3822,0.3484713,0.05054187,0.4441544,0.5332366999999999,20.0,620.0,110.0,35.0,45.74179088757944,0.14924448533418394,0.0,0.0235,20,26,inf,500,1.0,0.0,20,27,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.7611493,1.9601018,0.09970031223928336
1514965200,1514965200,2018-01-03 08:40:00,1,8.729,90.05925,2.941276,267.1915,2.434034,0.9823645000000001,0.443646,0.9514734,20.0,661.5501098632812,118.66765975952148,43.66765975952149,45.80508444405197,0.1666685158055616,0.0,0.0235,20,26,inf,500,1.0,0.0,20,27,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.76564765,1.1207732,0.09250429667880357
1514965800,1514965800,2018-01-03 08:50:00,1,7.8682,89.26733,4.385515,179.7144,2.650085,0.1758374,0.4436952,1.266643,20.0,691.0494689941406,124.79695892333984,49.796958923339844,45.473401144620475,0.17377826991968956,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.35715786,-0.05789417,0.08856440258963974
1514966400,1514966400,2018-01-03 09:00:00,1,7.507999999999999,90.46304,2.930829,164.5301,1.411295,0.08896552,0.44374440000000004,0.6799275,20.0,653.5867652893066,116.98379230499269,41.98379230499268,45.05754734144281,0.17161709670441996,0.0,0.0235,20,26,inf,500,1.0,0.0,20,28,0.0,2,0,0,0.0,1.0,0.005630493,0.0,-0.25278562,2.1318815,0.0920416796005308
1514967000,1514967000,2018-01-03 09:10:00,1,7.5158,90.99684,2.351407,229.8306,1.3136940000000001,0.008103448000000001,0.44379359999999995,0.6065459,20.0,665.5894966125487,119.46521377563477,44.46521377563477,44.669905641197424,0.17128087823832475,0.0,0.0235,20,26,inf,500,1.0,0.0,20,28,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.528965,2.49043,0.09115617630935928
1514967600,1514967600,2018-01-03 09:20:00,1,7.4696,92.41528000000001,2.138359,212.4572,14.30115,-0.02426108,1.3031549999999998,6.065628,20.0,845.63623046875,156.77880096435547,81.77880096435547,44.35060566987268,0.1702416278749978,0.0,0.0235,20,26,inf,500,1.0,0.0,20,28,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.34758198,2.8175771000000003,0.07698338212604691
1514968200,1514968200,2018-01-03 09:30:00,1,7.6004,92.46932,2.930911,187.8943,2.932378,-0.006034483,0.4438428,1.330072,20.0,823.8805694580078,152.2107925415039,77.2107925415039,44.091539613666534,0.16963478916221605,0.0,0.0235,20,26,inf,500,1.0,0.0,20,25,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.85957754,-1.0748898999999998,0.07885868805419112
1514968800,1514968800,2018-01-03 09:40:00,1,7.5996,92.95477,2.34925,173.1212,13.086730000000001,-0.01413793,1.30263,6.559178999999999,20.0,828.5302124023438,153.1179428100586,78.1179428100586,43.8720933240073,0.16980594516584466,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.61178905,0.7659143,0.07844868195117125
1514969400,1514969400,2018-01-03 09:50:00,1,7.5576,94.28825,2.175376,263.3864,9.657813,-0.02224138,1.146542,4.142874,20.0,691.6831130981445,124.80408382415771,49.804083824157715,42.0496993257721,0.17087875766953148,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.58315647,-0.2940986,0.08915804711691011
1514970000,1514970000,2018-01-03 10:00:00,1,7.5992,93.94303000000001,2.333309,241.0151,13.55369,0.03029557,1.302646,6.604758,20.0,801.7187042236328,147.48651504516604,72.48651504516602,42.04082981786072,0.16880483375597255,0.0,0.0235,20,26,inf,500,1.0,0.0,20,25,0.0,2,0,0,0.0,1.0,0.0,0.0,0.095975876,-1.3604528,0.0808160718076619
1514970600,1514970600,2018-01-03 10:10:00,1,7.7094,93.99600000000001,1.7698939999999999,97.44360999999999,33.29444,0.3881034,2.865397,19.16225,20.0,1012.1497192382812,228.5332946777344,228.5332946777344,42.04930739554915,0.1631775619446336,0.0,0.0,20,26,inf,500,0.0,0.0,20,24,0.0,2,0,0,0.0,0.0,0.0,0.0,-0.19326136,-2.130452,0.3637383195678592
1514971200,1514971200,2018-01-03 10:20:00,1,7.64,94.69785,1.5910090000000001,140.1734,7.796985,0.03637931,0.8343497999999999,2.822681,20.0,234.3018493652344,50.8604736328125,50.8604736328125,42.06979430332236,0.16822636247913564,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,0.30910492,-0.08409262,-0.16877993737600586
1514971800,1514971800,2018-01-03 10:30:00,1,7.6242,94.1948,1.837696,145.9837,16.97563,0.0060591130000000005,1.5368680000000001,6.305483000000001,20.0,963.7167053222656,184.6597671508789,109.6597671508789,42.090312080844654,0.16786594306710229,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.35365087,-0.5300981,0.0680648740950758
1514972400,1514972400,2018-01-03 10:40:00,1,7.6626,91.77625,3.5981690000000004,256.4768,12.203380000000001,0.006034483,1.146526,3.956546,20.0,445.3146362304688,96.7802963256836,96.7802963256836,42.05490327558331,0.16659095404586752,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,-0.26265025,0.85489273,0.2536090604507447
1514973000,1514973000,2018-01-03 10:50:00,1,7.29,91.16114,4.054444,157.1475,29.54839,0.11522169999999998,2.547693,10.67826,20.0,1061.9378967285156,206.09346771240237,131.09346771240234,41.95151451659167,0.1696173648423997,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.47608903,0.07623416,0.059817973943620824
1514973600,1514973600,2018-01-03 11:00:00,1,7.1074,90.34045,3.3060099999999997,261.77099999999996,48.70896,0.06465517,3.970905,20.38725,20.0,1189.846923828125,270.04623413085943,270.04623413085943,41.742978695826025,0.16651282076096274,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,0.28514826,-0.19524979999999997,0.3629971509420083
1514974200,1514974200,2018-01-03 11:10:00,1,6.896,88.00886,5.06044,253.3822,60.67015,0.1252956,4.822541,24.988000000000003,20.0,1467.2657470703125,337.0267333984375,337.0267333984375,41.49607580670952,0.16672357001654514,0.0,0.0,20,26,inf,500,0.0,0.0,20,25,0.0,2,0,0,0.0,0.0,0.0,0.0,-0.20120165,-1.9503964,0.3629503177741011
1514974800,1514974800,2018-01-03 11:20:00,1,6.5322,88.87781,4.9406550000000005,211.8487,19.34176,0.02024631,1.849061,7.574106,20.0,725.8333740234375,160.8375244140625,160.8375244140625,41.156058212667936,0.17276394478021706,0.0,0.0,20,26,inf,500,0.0,0.0,20,25,0.0,2,0,0,0.0,0.0,0.0,0.0,0.393743,-1.6393778,0.3616080122710629
1514975400,1514975400,2018-01-03 11:30:00,1,6.1048,91.57468,2.900643,178.5518,13.816770000000002,0.04041872,1.458603,5.978382,20.0,395.0317687988281,86.00445556640625,86.00445556640625,40.797979587600814,0.17822906986547446,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,-0.25971058,-0.27749372,0.15045707762755084
1514976000,1514976000,2018-01-03 11:40:00,1,5.9718,91.97131,4.124354,225.0232,34.31372,0.05256158,2.8639040000000002,13.4336,20.0,771.6847534179688,171.21961975097656,171.21961975097656,40.49018068037407,0.17629089790762495,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,0.3215608,0.9733094000000001,0.3608242449094167
1514976600,1514976600,2018-01-03 11:50:00,1,6.2192,89.85016,3.8724339999999997,166.11900000000003,24.302210000000002,0.10918720000000001,2.0916799999999998,9.861618,20.0,558.1871337890625,108.10287475585938,108.10287475585938,40.1877823481604,0.17649864382258207,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,1.0,7,10,255,0.0,0.0,0.0,1.0,0.044321325,0.34291625,0.3607780791505373
1514977200,1514977200,2018-01-03 12:00:00,1,6.3346,87.84568,2.278538,205.4613,25.87554,0.1415025,2.239338,11.35621,20.0,540.5527954101561,118.33943176269531,118.33943176269531,39.862899480287865,0.17633112597601924,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,0.163578,0.22569221,0.3608153053386624
1514977800,1514977800,2018-01-03 12:10:00,1,6.494,85.56785,3.6006370000000003,245.3992,45.562290000000004,0.15160099999999999,3.724677,19.90756,20.0,1057.5108642578123,237.44918823242188,237.44918823242188,39.52471434229973,0.17202882139744596,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,0.4090341,-0.35636514,0.3617713730227898
1514978400,1514978400,2018-01-03 12:20:00,1,6.575,85.83534,2.541667,232.6168,148.5574,0.11317730000000001,9.500297999999999,60.95162,20.0,3462.4306640625,885.4114990234375,885.4114990234375,39.21534209943891,0.15246680450695407,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,0.45161540000000006,0.6978179,0.3661184878873436
1514979000,1514979000,2018-01-03 12:30:00,1,6.7084,82.99201,2.827552,172.0423,100.1151,0.3334975,7.4698899999999995,58.1864,20.0,2160.115966796875,510.21490478515625,510.21490478515625,38.89893358739593,0.16437006990262767,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,-0.100239664,-0.9662622,0.3634733177994161
1514979600,1514979600,2018-01-03 12:40:00,1,7.3038,75.76097,4.097989,216.6563,217.2459,289.7258,16.05351,435.9425,20.0,6465.23291015625,2889.0654296875,2889.0654296875,38.52079552292928,0.11839287011853356,0.0,0.0,20,26,inf,500,0.0,0.0,20,24,0.0,2,0,0,0.0,0.0,0.0,0.0,0.60878867,-2.7148638,0.37369047330699257
1514980200,1514980200,2018-01-03 12:50:00,1,7.2956,76.36006,3.009259,201.8825,109.2693,42.10552,8.800189999999999,118.8447,20.0,7345.998046875,3751.8076171875,3751.8076171875,38.07899547148614,0.08705269916888281,0.0,0.0,20,26,inf,500,0.0,0.0,20,25,0.0,2,0,0,0.0,0.0,0.0,0.0,0.54955786,-1.4573473999999997,0.3806549557402483
1514980800,1514980800,2018-01-03 13:00:00,1,6.9110000000000005,80.29698,3.323707,289.1413,161.6773,7.052314999999999,13.165870000000002,107.7422,20.0,7009.93212890625,2882.832275390625,2882.832275390625,37.7360422289256,0.1081759645966076,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,0.37557240000000003,0.30688107,0.3759608967563095
1514981400,1514981400,2018-01-03 13:10:00,1,6.8624,81.82344,3.5794300000000003,232.4338,116.777,0.7094828000000001,9.890477,67.57226999999999,20.0,3429.212646484375,877.5414428710938,877.5414428710938,37.47778969094001,0.1412036073260025,0.0,0.0,20,26,inf,500,0.0,0.0,20,27,0.0,2,0,0,0.0,0.0,0.0,0.0,0.06239286,1.7141515999999999,0.3686214205942217
1514982000,1514982000,2018-01-03 13:20:00,1,6.9442,80.17281,3.509989,205.4765,65.47032,0.08490148,5.6744580000000004,33.56908,20.0,1777.8792724609375,412.2093200683594,412.2093200683594,37.24187119062135,0.15590669281327169,0.0,0.0,20,26,inf,500,0.0,0.0,20,24,0.0,2,0,0,0.0,0.0,0.0,0.0,0.41885522,-2.1924137999999997,0.3653540682637174
1514982600,1514982600,2018-01-03 13:30:00,1,7.2068,75.74517,2.872786,184.8805,81.75771,0.23041869999999998,5.1402790000000005,41.73587,20.0,2305.25830078125,550.5140991210939,550.5140991210939,36.938792262219415,0.14932990009840516,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,0.7147783000000001,-0.7711043000000001,0.36681557775591
1514983200,1514983200,2018-01-03 13:40:00,1,7.0889999999999995,75.7383,4.404351,203.445,68.87306,3.104704,4.659648000000001,65.37597,20.0,1803.4791259765625,428.3384704589844,428.3384704589844,36.62129122974173,0.15296203101304096,0.0,0.0,20,26,inf,500,0.0,0.0,20,23,0.0,2,0,0,0.0,0.0,0.0,0.0,0.35216904,-3.0584903,0.3660084375526576
1514983800,1514983800,2018-01-03 13:50:00,1,7.2378,74.45173,3.054296,179.31400000000002,124.3685,71.08675,9.251315,185.2713,20.0,2153.875,516.0234375,516.0234375,36.29714796664543,0.14970759912498974,0.0,0.0,20,26,inf,500,0.0,0.0,20,25,0.0,2,0,0,0.0,0.0,0.0,0.0,0.26015437,-1.7093766,0.3667316446388912
1514984400,1514984400,2018-01-03 14:00:00,1,7.5734,70.55915,3.4926779999999997,255.4038,128.3166,6.292266000000001,9.109086,70.78546,20.0,4173.19970703125,1142.241455078125,1142.241455078125,35.95660115709101,0.12306980406475053,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,0.9218168,-0.6845146,0.3726511546522777
1514985000,1514985000,2018-01-03 14:10:00,1,7.664,68.1588,6.1149,197.0982,118.8539,6.144704,9.737358,77.53302,20.0,2742.339599609375,590.0877075195312,590.0877075195312,35.5484460998903,0.13610271187787767,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,1.0,7,10,255,0.0,0.0,0.0,1.0,-0.05899766,0.5285896,0.3697549529160272
1514985600,1514985600,2018-01-03 14:20:00,1,7.795,66.06595,3.6859879999999996,224.06099999999998,108.14200000000001,11.83667,8.01742,132.31,20.0,3415.716064453125,899.4760131835938,899.4760131835938,35.14066111648265,0.12748926003732933,0.0,0.0,20,26,inf,500,0.0,0.0,20,25,0.0,2,0,0,0.0,0.0,0.0,0.0,0.47631603,-1.2843094,0.371669053325038
1514986200,1514986200,2018-01-03 14:30:00,1,7.9412,64.37713000000001,5.974024,242.5113,111.9978,47.2881,7.555026,163.3716,20.0,2989.788330078125,784.6538696289062,784.6538696289062,34.71110511650873,0.12853958365403864,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,0.44869635,-0.4779445,0.3714356480768803
1514986800,1514986800,2018-01-03 14:40:00,1,8.0908,62.117219999999996,4.10231,257.8138,101.6239,157.0038,8.658551,258.7131,20.0,2363.666015625,755.5219116210938,755.5219116210938,34.247449790114274,0.13804351573391938,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,1.0,7,10,255,0.0,0.0,0.0,1.0,0.45831054,-0.58555114,0.3693236631702401
1514987400,1514987400,2018-01-03 14:50:00,1,8.0518,62.45684,3.016811,215.0709,100.9409,73.43145,8.558013,171.0012,20.0,1934.3724365234373,407.6394958496094,407.6394958496094,33.82499418321221,0.13853373576130928,0.0,0.0,20,26,inf,500,0.0,0.0,20,25,1.0,7,10,255,0.0,0.0,0.0,1.0,0.40313008,-1.7503963,0.3692147253863757
1514988000,1514988000,2018-01-03 15:00:00,1,7.9384,62.71725,3.16793,197.8959,40.53561,0.03637931,3.646067,21.85609,20.0,1143.4661865234375,261.57498168945307,261.57498168945307,33.408252173815875,0.14634236071849793,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,0.17931363,-0.44718885,0.3674794753958894
1514988600,1514988600,2018-01-03 15:10:00,1,7.5106,66.48411,3.837828,226.6466,52.19885,0.13137929999999998,4.417192,26.40727,20.0,1149.584716796875,264.312255859375,264.312255859375,33.04873081311427,0.14925492119788775,0.0,0.0,20,26,inf,500,0.0,0.0,20,27,0.0,2,0,0,0.0,0.0,0.0,0.0,0.18570888,1.4473858,0.3668322397338028
1514989200,1514989200,2018-01-03 15:20:00,1,7.4778,67.14013,3.4799089999999997,124.7976,87.9587,137.3063,6.065359,190.0227,20.0,1448.8934326171875,345.6893310546875,345.6893310546875,32.781253574063285,0.14342582200328272,0.0,0.0,20,26,inf,500,0.0,0.0,20,25,0.0,2,0,0,0.0,0.0,0.0,0.0,0.334784,-1.8235612,0.3681275951103816
1514989800,1514989800,2018-01-03 15:30:00,1,7.4422,66.64614,2.607575,237.9462,34.60293,10.91901,2.786197,38.6892,20.0,905.4353637695312,201.0236358642578,201.0236358642578,32.51638851903809,0.15042703621903655,0.0,0.0,20,26,inf,500,0.0,0.0,20,24,0.0,2,0,0,0.0,0.0,0.0,0.0,0.16429362,-2.109895,0.366571769729103
1514990400,1514990400,2018-01-03 15:40:00,1,7.6116,65.75788,2.6084680000000002,104.8288,44.792120000000004,39.958890000000004,3.176326,70.67048,20.0,1717.61376953125,628.880615234375,628.880615234375,32.273800365695074,0.12789804741206715,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,0.029831648,-0.42088613,0.3715782116862073
1514991000,1514991000,2018-01-03 15:50:00,1,7.4876,67.16128,2.878502,279.7683,33.77705,1.615025,2.473677,28.397440000000003,20.0,801.8991088867188,181.4605712890625,181.4605712890625,32.055064410821984,0.14656053534490196,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,0.21101199999999998,-0.9146328000000001,0.3674309921455774
1514991600,1514991600,2018-01-03 16:00:00,1,7.479,67.51268,2.218125,224.2529,36.639720000000004,0.7862808000000001,2.39564,24.66094,20.0,1109.1533203125,270.62332153320307,270.62332153320307,31.873985913396684,0.1407560906464761,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,-0.08504763,-0.27101967,0.3687208687452276
1514992200,1514992200,2018-01-03 16:10:00,1,7.3418,68.35540999999999,2.329127,198.0896,18.89051,0.1354433,1.6149200000000001,12.53961,20.0,486.107421875,109.8298110961914,109.8298110961914,31.726117070506767,0.15564237518256505,0.0,0.0,20,26,inf,500,0.0,0.0,20,27,0.0,2,0,0,0.0,0.0,0.0,0.0,0.021397304,1.5734214,0.3376276492649856
1514992800,1514992800,2018-01-03 16:20:00,1,7.3344,69.02026,2.6935729999999998,246.6223,11.35486,0.05660099,1.146509,6.198454,20.0,408.0892333984375,93.99046325683594,93.99046325683594,31.594041330424155,0.1556530097286647,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,0.34357709999999997,-0.101053655,0.181588909079394
1514993700,1514993400,2018-01-03 16:30:00,1,7.2238,70.71117,4.036772,245.2159,4.63465,0.02221675,0.8342021999999999,2.0773669999999997,20.0,620.0,110.0,35.0,31.5086293140864,0.16170527679209887,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.6500188,0.47577924,0.09693124747085782
1514994000,1514994000,2018-01-03 16:40:00,1,7.1476,71.86591999999999,2.364266,170.3302,1.395626,0.1030788,0.4437608,0.562971,20.0,620.0,110.0,35.0,31.468465125137712,0.16135224971231282,0.0,0.0235,20,26,inf,500,1.0,0.0,20,29,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.6945925999999999,3.5464401,0.09700969793303248
1514994600,1514994600,2018-01-03 16:50:00,1,7.1746,71.67545,2.495227,141.7755,0.09581741,-0.05256158,0.44381000000000004,0.007898551,20.0,620.0,110.0,35.0,31.444281311988266,0.16100224704937738,0.0,0.0235,20,26,inf,500,1.0,0.0,20,28,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.38745964,2.8395586,0.0970874763025737
1514995200,1514995200,2018-01-03 17:00:00,1,7.255,71.10752,2.1982880000000002,187.3088,-0.7004459,0.04650246,0.44379359999999995,-0.22995170000000004,20.0,620.0,110.0,35.0,31.41408782809672,0.16526005172161815,0.0,0.0235,20,26,inf,500,1.0,0.0,20,27,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.4987486,1.8027874,0.0961412974865202
1514995800,1514995800,2018-01-03 17:10:00,1,7.654,67.52658000000001,4.893066999999999,223.8526,-0.33802550000000003,-0.14352220000000002,0.44379359999999995,-0.0971256,20.0,620.0,110.0,35.0,31.355013930884084,0.16240135028392536,0.0,0.0235,20,26,inf,500,1.0,0.0,20,27,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.60099864,1.7050323,0.09677656447267416
1514996400,1514996400,2018-01-03 17:20:00,1,7.7804,65.69621,2.865324,167.7376,-0.405966,-0.02426108,0.443892,-0.08722222,20.0,620.0,110.0,35.0,31.24026010590931,0.16170660903513687,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.60711205,-0.0454036,0.09693095141684938
1514997000,1514997000,2018-01-03 17:30:00,1,7.709,65.29800999999999,2.084883,163.3276,-0.6795329000000001,-0.04647783,0.44392479999999995,-0.2933575,20.0,620.0,110.0,35.0,31.10075472463277,0.162018259404591,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,1.0,7,10,255,0.0,1.0,0.0,1.0,-0.5960074000000001,0.6065187,0.0968616957791929
1514997600,1514997600,2018-01-03 17:40:00,1,7.8002,63.99775,4.25598,222.4603,-0.8328450000000001,-0.02022167,0.44381000000000004,-0.2834783,20.0,620.0,110.0,35.0,30.94080795416243,0.16062468201958605,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.5653508,0.19778645,0.09717137964252734
1514998200,1514998200,2018-01-03 17:50:00,1,7.7598,64.15219,2.288386,170.7404,-0.6969426999999999,-0.04849754,0.44392479999999995,-0.2735507,20.0,620.0,110.0,35.0,30.78043955837685,0.16167751109123782,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.7567093,-0.00052285194,0.09693741762660472
1514998800,1514998800,2018-01-03 18:00:00,1,7.792000000000001,64.71969,3.104959,151.1638,-0.6969426999999999,-0.02426108,0.4439084,-0.2398551,20.0,620.0,110.0,35.0,30.65133698193225,0.16662055949093413,0.0,0.0235,20,26,inf,500,1.0,0.0,20,27,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.31893557,1.2725308000000002,0.0958389624266722
